1048576;3300;205368;12193629;34333669;5049;9113379;1285346;338206;1601724;349374;2980518;0.469
1048576;39096;4287852;101011195;269426987;5049;73113159;5675554;6834374;17295648;7017373;25017647;2.310
262144;546;21852;2380071;6816493;5049;1761858;289544;33251;283170;26234;579087;0.110
1048576;8640;495390;23206057;63739776;5049;16721045;1629160;749613;4345116;854698;6097049;0.692
262144;5778;113731;9393940;25589536;5049;6475103;423463;121702;2427210;97125;2788903;0.274
4194304;975897;318257371;4942923116;13096536466;5049;3691347427;331528565;568027302;462921612;577666953;1029710082;103.500
262144;18612;428284;28046143;75365221;5049;18999786;845448;435992;7906242;427682;8515339;0.673
1048576;33184;4461172;106622955;286779097;5049;77325382;5845394;8084890;17118168;8635610;26021372;2.371
262144;23153;759584;36731982;98242558;5049;25070306;1215012;833351;9857706;866312;10826546;0.865
4194304;115632;10072933;277237366;742757121;5049;197426734;15293403;15220789;52334688;16089067;70992404;7.425
4194304;13653;1500337;56690997;158283785;5049;41980566;5820795;2646544;6434076;2743551;13207751;1.663
1048576;31106;2468721;69856495;186736876;5049;49084365;3785047;3577701;13655472;3672478;18145726;1.608
262144;15886;511811;25738064;69032082;5049;17642116;907047;588113;6787914;605521;7564745;0.617
4194304;94950;24020192;414973034;1108488239;5049;302299637;29033864;43539045;41787990;43751445;89172587;8.956
4194304;421593;227697412;3211973718;8510379516;5049;2363522754;235982240;414523444;208616946;421240825;623911181;65.159
262144;31407;1744619;55619165;147067126;5049;37798395;2266987;2035410;13271646;2029833;15470186;1.263
262144;1008;32113;3090347;8713225;5049;2246162;303897;42487;491862;37817;799834;0.110
4194304;415415;229227188;3365514914;8988107985;5049;2556171442;237588608;448032595;212523138;453737046;662559814;69.439
1048576;16074;1342777;40473620;108959248;5049;28840822;2537451;1936371;7451220;2002515;10373910;0.967
4194304;51884;7585915;182475968;494120533;5049;136480297;12280991;13750630;25539594;14407589;43164249;4.330
4194304;108388;37986596;620396815;1660750234;5049;484806826;43217962;72445985;52890384;73631687;128971907;13.504
1048576;5550;222205;14879303;41474321;5049;10765692;1320595;300256;2540736;320110;3866838;0.443
4194304;60885;6290716;165293694;444210582;5049;118376111;11026026;9349048;27591528;9718686;40800093;3.972
4194304;27548;4665126;116869784;319367539;5049;88419646;9139506;8633799;14284098;9157702;26867470;3.034
262144;2592;79427;5437053;14962548;5049;3818582;364213;94765;1154964;87985;1507795;0.162
1048576;26520;1863780;61309315;165450428;5049;44158224;3153278;3033144;12287244;3237866;16221874;1.444
4194304;316543;68238242;1192340437;3157362964;5049;876509402;75339332;114391789;148246308;117714383;264910705;25.499
1048576;6966;266479;17221759;47724251;5049;12383065;1378161;339248;3218628;380499;4568408;0.461
4194304;464;77568;22934351;68179751;5049;18143172;4278858;139476;356508;139433;4696565;0.902
4194304;853487;196748456;2852784721;7322000323;5049;2026027553;207937976;248392437;356756238;247964079;605935838;59.228
1048576;80325;2650187;129275835;346899626;5049;88649177;4362423;3457308;33846882;3456138;37949261;2.992
4194304;123185;25500296;503494462;1352126005;5049;374035982;30933476;47903731;63182898;49894398;114464086;11.022
1048576;31878;1498216;57755808;154789561;5049;40364740;2809418;1774379;13394148;1764547;16060010;1.388
1048576;76935;2206550;118163916;316683970;5049;80592348;3886686;2336793;32209782;2384448;35149906;2.736
1048576;2079;144984;10154384;28894105;5049;7601076;1215556;238379;1122018;263770;2402468;0.298
4194304;400266;101027966;1581347251;4135532275;5050;1118399650;108825883;152560739;183785262;156113431;338326604;33.918
1048576;16276;1047803;38174156;103465626;5049;27464703;2244499;1583755;7554342;1679769;10104765;1.011
4194304;379278;192438976;2842623008;7578979365;5049;2115977556;200405572;369295396;192387114;374297552;563871590;57.745
1048576;8700;259567;19595172;54133048;5049;13961216;1387669;322776;4056048;354072;5389736;0.555
1048576;38180;5934624;110433846;289303643;5049;79620017;7310824;8008421;16709046;8010811;25665471;2.419
4194304;199104;24760722;560808942;1499775987;5049;410683948;30744388;42592433;91257684;43989101;136913506;12.252
1048576;87472;6177407;168718027;445354165;5049;116212029;7948661;7514768;36856800;7590885;45047941;4.766
1048576;100401;4907738;171494726;455223887;5049;118577416;6787082;5466625;42369390;5670160;48266642;3.814
1048576;13975;446542;27056811;73934550;5049;18966416;1614208;522192;6073812;557951;7570619;0.718
1048576;28512;793798;47195775;127645151;5049;32666311;2076126;929239;11921574;864255;13782360;1.131
1048576;2046;72100;8833048;25354897;5049;6624344;1139746;100302;972792;97789;2119124;0.335
4194304;929448;153358196;2555430211;6614247116;5049;1760562525;165164312;194619236;388202634;195038531;582141550;53.171
262144;16781;518022;27981226;75467971;5049;19284195;922516;795728;7260072;782894;8254583;0.663
4194304;421760;141879589;2191009881;5808853830;5049;1603468505;149960271;253482535;198205500;257744031;453080461;46.287
1048576;74676;13335605;240039872;634249574;5049;177177933;15017005;21487274;32274246;21784960;54477288;5.203
4194304;52647;7765766;181596503;490371799;5049;131657834;12455560;13576190;25270212;14116887;42745823;4.243
1048576;30550;1092930;55026300;149204421;5049;38718422;2399156;1670589;13140372;1716758;15697959;1.303
1048576;148463;19257167;377693463;990345197;5049;262567347;21559567;26633010;63945246;27137455;90824408;7.999
262144;23690;1452502;43731435;115640147;5049;30156104;1911896;1737424;10059972;1705180;11974272;0.998
262144;23324;993599;39474819;105194721;5049;26995665;1451763;1172064;9997242;1198072;11324433;0.911
262144;18849;701612;31086472;83106144;5049;21235202;1121956;792323;8068422;827343;9020039;0.764
4194304;232448;40052765;742146300;1960397795;5049;541060788;46314037;62138164;105415590;63977679;170206121;16.029
