4194304;36256;0;0;0;0;146848;146848;1;293697;0;0;1.257
1048576;21831;0;0;0;0;15420;15420;1;30841;0;0;0.247
262144;8700;0;0;0;0;1236;1236;1;2473;0;0;0.068
262144;50;0;0;0;0;312;312;1;625;0;0;0.058
262144;555;0;0;0;0;972;972;1;1945;0;0;0.058
4194304;169580;0;0;0;0;179600;179600;1;359201;0;0;1.044
4194304;215784;0;0;0;0;149448;149448;1;298897;0;0;0.966
4194304;772;0;0;0;0;3880;3880;1;7761;0;0;0.610
1048576;232944;0;0;0;0;188104;188104;1;376209;0;0;0.528
1048576;36252;0;0;0;0;22452;22452;1;44905;0;0;0.191
4194304;6336;0;0;0;0;25968;25968;1;51937;0;0;0.691
1048576;1490;0;0;0;0;1748;1748;1;3497;0;0;0.127
1048576;4970;0;0;0;0;7044;7044;1;14089;0;0;0.153
4194304;144826;0;0;0;0;254364;254364;1;508729;0;0;1.129
4194304;514402;0;0;0;0;973120;973120;1;1946241;0;0;2.695
1048576;10746;0;0;0;0;45448;45448;1;90897;0;0;0.228
4194304;1526;0;0;0;0;6600;6600;1;13201;0;0;0.589
1048576;48112;0;0;0;0;20828;20828;1;41657;0;0;0.179
1048576;200600;0;0;0;0;300;300;1;601;0;0;0.161
1048576;12712;0;0;0;0;51540;51540;1;103081;0;0;0.247
4194304;149455;0;0;0;0;55436;55436;1;110873;0;0;0.727
262144;4692;0;0;0;0;8184;8184;1;16369;0;0;0.076
262144;3479;0;0;0;0;10544;10544;1;21089;0;0;0.078
4194304;80443;0;0;0;0;150840;150840;1;301681;0;0;0.928
1048576;12000;0;0;0;0;46420;46420;1;92841;0;0;0.234
4194304;79810;0;0;0;0;318688;318688;1;637377;0;0;1.272
1048576;39376;0;0;0;0;79752;79752;1;159505;0;0;0.305
262144;11352;0;0;0;0;4080;4080;1;8161;0;0;0.063
262144;4850;0;0;0;0;2024;2024;1;4049;0;0;0.060
4194304;106470;0;0;0;0;177380;177380;1;354761;0;0;1.113
262144;32385;0;0;0;0;13660;13660;1;27321;0;0;0.103
4194304;10251;0;0;0;0;43488;43488;1;86977;0;0;0.702
1048576;138408;0;0;0;0;9324;9324;1;18649;0;0;0.180
1048576;68894;0;0;0;0;81016;81016;1;162033;0;0;0.302
262144;7381;0;0;0;0;6940;6940;1;13881;0;0;0.070
4194304;959802;0;0;0;0;105892;105892;1;211785;0;0;0.859
4194304;858728;0;0;0;0;2248564;2248564;1;4497129;0;0;5.413
1048576;495726;0;0;0;0;1403992;1403992;1;2807985;0;0;3.134
4194304;228956;0;0;0;0;579352;579352;1;1158705;0;0;1.898
262144;12064;0;0;0;0;9428;9428;1;18857;0;0;0.075
262144;49742;0;0;0;0;12940;12940;1;25881;0;0;0.079
4194304;11748;0;0;0;0;540;540;1;1081;0;0;0.608
1048576;78570;0;0;0;0;16836;16836;1;33673;0;0;0.195
4194304;180218;0;0;0;0;138248;138248;1;276497;0;0;0.921
